order_id,customer_id,order_date,order_time,delivered_date,delivered_time,delivery_address,driver_id,total_price,delivery_fee,discount,final_price,order_rating
5862,3731,6/14/2022 0:00,15:31:00,6/14/2022,15:58:00,13 Greystone Terrace,74,9,5,1.8,12.2,5
5863,3590,6/14/2022 0:00,15:34:00,6/14/2022,16:00:00,13 Sunnyside Road,74,51,0,10.2,40.8,3.91152539024804
5864,1742,6/14/2022 0:00,15:40:00,6/14/2022,16:00:00,49 Columbus Lane,227,40,0,4,36,5
5865,6220,6/14/2022 0:00,15:42:00,6/14/2022,16:01:00,11 Mainview Avenue,227,92,0,9.2,82.8,5
5866,254,6/14/2022 0:00,15:43:00,6/14/2022,16:01:00,14 Birch Lane,233,13,5,0,18,4.5961749186025695
5867,1992,6/14/2022 0:00,15:44:00,6/14/2022,16:04:00,44 Jefferson Avenue,198,48,0,0,48,5
5868,1942,6/14/2022 0:00,15:46:00,6/14/2022,16:05:00,22 Walnut Street,214,51,0,10.2,40.8,5
5869,9263,6/14/2022 0:00,15:46:00,6/14/2022,16:05:00,21 Briarwood Court,168,138,0,27.6,110.4,4.908417464681144
5870,9700,6/14/2022 0:00,15:47:00,6/14/2022,16:08:00,34 Fairview Avenue,15,30,0,6,24,5
5871,8485,6/14/2022 0:00,15:58:00,6/14/2022,16:13:00,65 Woodbine Street,31,32,0,3.2,28.8,4.446578379929408
5872,2607,6/14/2022 0:00,16:01:00,6/14/2022,16:19:00,43 Valley View Road,105,20,3,0,23,2.5625505530027706
5873,1323,6/14/2022 0:00,16:02:00,6/14/2022,16:22:00,49 Maplewood Road,95,144,0,28.8,115.2,4.072003355021314
5874,3562,6/14/2022 0:00,16:06:00,6/14/2022,16:24:00,18 Cedar Court,178,8,5,0,13,2.837824067910077
5875,3770,6/14/2022 0:00,16:09:00,6/14/2022,16:24:00,28 Broad Street,14,18,5,1.8,21.2,4.47546743237184
5876,8216,6/14/2022 0:00,16:10:00,6/14/2022,16:31:00,9 Parkview Road,58,24,3,4.800000000000001,22.2,4.235309137166459
5877,2095,6/14/2022 0:00,16:12:00,6/14/2022,16:32:00,58 Northview Road,54,92,0,9.2,82.8,5
5878,7699,6/14/2022 0:00,16:14:00,6/14/2022,16:36:00,41 Hudson Terrace,13,22,3,2.2,22.8,5
5879,7994,6/14/2022 0:00,16:14:00,6/14/2022,16:41:00,79 Park Lane,135,96,0,9.6,86.4,4.696122964717761
5880,8719,6/14/2022 0:00,16:15:00,6/14/2022,16:42:00,41 Grove Street,44,50,0,0,50,5
5881,1930,6/14/2022 0:00,16:20:00,6/14/2022,16:42:00,65 Jefferson Street,213,5,5,0,10,5
5882,1007,6/14/2022 0:00,16:20:00,6/14/2022,16:42:00,57 Belmont Avenue,76,6,5,0,11,5
5883,2221,6/14/2022 0:00,16:20:00,6/14/2022,16:43:00,54 Beech Street,145,9,5,0,14,3.434689671746648
5884,651,6/14/2022 0:00,16:21:00,6/14/2022,16:45:00,37 Birchwood Lane,163,7,5,0,12,5
5885,3313,6/14/2022 0:00,16:28:00,6/14/2022,16:46:00,77 Forest Drive,226,51,0,10.2,40.8,3.057981289658461
5886,9560,6/14/2022 0:00,16:30:00,6/14/2022,16:49:00,61 Birchwood Lane,127,8,5,0,13,5
5887,9461,6/14/2022 0:00,16:31:00,6/14/2022,16:50:00,77 Lincoln Circle,166,36,0,7.2,28.8,2.5693868958251187
5888,1808,6/14/2022 0:00,16:40:00,6/14/2022,16:50:00,64 Columbus Lane,183,24,3,4.800000000000001,22.2,3.722068579466689
5889,4386,6/14/2022 0:00,16:45:00,6/14/2022,17:03:00,66 Southview Lane,157,9,5,1.8,12.2,4.084363283312891
5890,149,6/14/2022 0:00,16:49:00,6/14/2022,17:07:00,73 Riverside Drive West,52,26,2.5,2.6,25.9,3.739822552347004
5891,8810,6/14/2022 0:00,16:51:00,6/14/2022,17:08:00,19 Cedar Road,139,27,2.5,0,29.5,4.217048246335869
5892,8897,6/14/2022 0:00,16:55:00,6/14/2022,17:09:00,68 Northview Terrace,174,9,5,0,14,4.914868568897086
5893,5352,6/14/2022 0:00,16:56:00,6/14/2022,17:15:00,75 Lakeview Drive,201,5,5,0,10,5
5894,4787,6/14/2022 0:00,16:59:00,6/14/2022,17:18:00,55 Linden Lane,216,24,3,2.4000000000000004,24.6,5
5895,9619,6/14/2022 0:00,17:00:00,6/14/2022,17:19:00,26 Grant Avenue,195,6,5,0.6000000000000001,10.4,5
5896,9983,6/14/2022 0:00,17:00:00,6/14/2022,17:20:00,60 Greenfield Avenue,45,9,5,1.8,12.2,4.087904096795004
5897,7019,6/14/2022 0:00,17:01:00,6/14/2022,17:23:00,3 Vine Street,208,3,5,0,8,4.458191841999262
5898,8050,6/14/2022 0:00,17:02:00,6/14/2022,17:24:00,38 Hillcrest Drive,48,20,3,2,21,5
5899,3370,6/14/2022 0:00,17:07:00,6/14/2022,17:25:00,18 Glenwood Avenue,219,33,0,6.6000000000000005,26.4,3.935502006587553
5900,2965,6/14/2022 0:00,17:07:00,6/14/2022,17:26:00,55 Hillside Avenue,193,18,5,1.8,21.2,4.195609653538637
5901,4800,6/14/2022 0:00,17:07:00,6/14/2022,17:29:00,37 Newbury Way,31,3,5,0,8,2.8612323276681435
5902,8278,6/14/2022 0:00,17:08:00,6/14/2022,17:32:00,69 Grant Avenue,126,16,5,1.6,19.4,3.4262748951723068
5903,8598,6/14/2022 0:00,17:14:00,6/14/2022,17:34:00,40 Fairview Avenue,54,22,3,2.2,22.8,5
5904,2176,6/14/2022 0:00,17:15:00,6/14/2022,17:34:00,60 Riverside Drive West,15,13,5,0,18,5
5905,1796,6/14/2022 0:00,17:22:00,6/14/2022,17:34:00,64 Hickory Lane,167,5,5,0,10,5
5906,554,6/14/2022 0:00,17:22:00,6/14/2022,17:42:00,7 Hillside Avenue,1,8,5,0,13,4.205710737896263
5907,9879,6/14/2022 0:00,17:23:00,6/14/2022,17:43:00,27 Holly Avenue,245,10,5,0,15,5
5908,9066,6/14/2022 0:00,17:24:00,6/14/2022,17:43:00,19 Meadowbrook Road,73,45,0,9,36,5
5909,659,6/14/2022 0:00,17:24:00,6/14/2022,17:44:00,16 Forest Drive,146,39,0,7.800000000000001,31.2,4.404546927989354
5910,9878,6/14/2022 0:00,17:31:00,6/14/2022,17:44:00,26 Highland Place,218,12,5,2.4000000000000004,14.6,4.276991365062631
5911,242,6/14/2022 0:00,17:32:00,6/14/2022,17:51:00,18 Broad Street,171,14,5,1.4,17.6,3.2185112293264955
5912,7493,6/14/2022 0:00,17:34:00,6/14/2022,17:56:00,25 Elm Street,232,30,0,3,27,5
5913,840,6/14/2022 0:00,17:35:00,6/14/2022,17:57:00,18 Maplewood Drive,208,8,5,0,13,3.734513273563117
5914,8067,6/14/2022 0:00,17:46:00,6/14/2022,17:58:00,42 Cedar Street,58,27,2.5,5.4,24.1,3.271363475888815
5915,2835,6/14/2022 0:00,17:46:00,6/14/2022,18:03:00,24 Vine Street,125,12,5,0,17,2.699054942994627
5916,4187,6/14/2022 0:00,17:53:00,6/14/2022,18:19:00,79 Ashland Avenue,208,16,5,0,21,4.199987265513041
5917,7169,6/14/2022 0:00,17:53:00,6/14/2022,18:20:00,37 Parkview Avenue,44,36,0,7.2,28.8,5
5918,556,6/14/2022 0:00,17:58:00,6/14/2022,18:22:00,2 Orchard Road,231,9,5,1.8,12.2,3.073771389185052
5919,8898,6/14/2022 0:00,18:00:00,6/14/2022,18:22:00,51 Cedar Street,227,6,5,0.6000000000000001,10.4,5
5920,9392,6/14/2022 0:00,18:00:00,6/14/2022,18:24:00,38 Birch Lane,207,14,5,1.4,17.6,5
5921,3132,6/14/2022 0:00,18:06:00,6/14/2022,18:25:00,58 Laurel Lane,249,44,0,4.4,39.6,5
5922,6281,6/14/2022 0:00,18:07:00,6/14/2022,18:25:00,22 Vine Street,216,68,0,6.800000000000001,61.2,3.548798769814477
5923,7649,6/14/2022 0:00,18:08:00,6/14/2022,18:26:00,58 Oakwood Lane,79,76,0,7.6,68.4,5
5924,3873,6/14/2022 0:00,18:08:00,6/14/2022,18:29:00,30 Northview Terrace,16,11,5,0,16,3.9949172998828497
5925,9612,6/14/2022 0:00,18:09:00,6/14/2022,18:35:00,53 Sunnyside Avenue,160,11,5,0,16,5
5926,8815,6/14/2022 0:00,18:10:00,6/14/2022,18:37:00,13 Hillside Avenue,230,22,3,2.2,22.8,4.5722058931931215
5927,7785,6/14/2022 0:00,18:10:00,6/14/2022,18:39:00,61 Greystone Terrace,81,34,0,3.4000000000000004,30.6,3.1996373881806046
5928,9951,6/14/2022 0:00,18:13:00,6/14/2022,18:42:00,75 Yorktown Road,204,28,2.5,2.8000000000000003,27.7,3.053376570690707
5929,596,6/14/2022 0:00,18:16:00,6/14/2022,18:43:00,47 Meadowbrook Road,195,10,5,1,14,3.358713776232357
5930,7205,6/14/2022 0:00,18:22:00,6/14/2022,18:44:00,57 Oakdale Drive,2,15,5,3,17,5
5931,4201,6/14/2022 0:00,18:22:00,6/14/2022,18:45:00,53 Madison Avenue,98,144,0,28.8,115.2,5
5932,9819,6/14/2022 0:00,18:23:00,6/14/2022,18:45:00,64 Greenfield Terrace,153,27,2.5,5.4,24.1,2.627646930228593
5933,1951,6/14/2022 0:00,18:33:00,6/14/2022,18:48:00,5 Park Street,6,8,5,0,13,2.557992438523233
5934,5909,6/14/2022 0:00,18:33:00,6/14/2022,18:51:00,70 Meadowbrook Road,246,33,0,6.6000000000000005,26.4,4.914377105980872
5935,1123,6/14/2022 0:00,18:40:00,6/14/2022,18:52:00,13 Garden Avenue,65,24,3,4.800000000000001,22.2,5
5936,336,6/14/2022 0:00,18:42:00,6/14/2022,18:52:00,59 Cedar Court,46,7,5,0,12,3.654883965923171
5937,6038,6/14/2022 0:00,18:42:00,6/14/2022,18:59:00,25 Applewood Drive,198,9,5,1.8,12.2,5
5938,688,6/14/2022 0:00,18:44:00,6/14/2022,19:00:00,77 Elmwood Place,117,12,5,1.2000000000000002,15.8,3.0940272713960666
5939,3301,6/14/2022 0:00,18:49:00,6/14/2022,19:01:00,55 Cedar Street,217,50,0,0,50,4.427741857059418
5940,1661,6/14/2022 0:00,18:51:00,6/14/2022,19:06:00,24 Hickory Lane,62,18,5,1.8,21.2,5
5941,4526,6/14/2022 0:00,18:54:00,6/14/2022,19:08:00,69 Park Lane,23,14,5,1.4,17.6,4.672784904077805
5942,8275,6/14/2022 0:00,18:56:00,6/14/2022,19:12:00,55 Maplewood Drive,222,22,3,2.2,22.8,2.725378724900523
5943,4592,6/14/2022 0:00,18:57:00,6/14/2022,19:14:00,70 Sycamore Street,231,21,3,4.2,19.8,2.8493910563327933
5944,7287,6/14/2022 0:00,18:58:00,6/14/2022,19:15:00,23 Willow Lane,135,10,5,1,14,5
5945,2681,6/14/2022 0:00,19:00:00,6/14/2022,19:25:00,16 Sunnyside Road,246,5,5,0,10,5
5946,6266,6/14/2022 0:00,19:03:00,6/14/2022,19:27:00,64 Holly Avenue,236,39,0,7.800000000000001,31.2,5
5947,5929,6/14/2022 0:00,19:04:00,6/14/2022,19:29:00,27 Forest Avenue,14,6,5,0.6000000000000001,10.4,4.159271676973352
5948,2245,6/14/2022 0:00,19:07:00,6/14/2022,19:29:00,45 Greenfield Terrace,150,11,5,0,16,5
5949,7518,6/14/2022 0:00,19:07:00,6/14/2022,19:31:00,47 Grant Avenue,150,150,0,30,120,3.310366380446248
5950,3280,6/14/2022 0:00,19:11:00,6/14/2022,19:32:00,64 Chestnut Avenue,118,105,0,21,84,2.5640643829342658
5951,1634,6/14/2022 0:00,19:13:00,6/14/2022,19:34:00,15 Greenfield Terrace,202,24,3,4.800000000000001,22.2,3.4524697395305157
5952,2529,6/14/2022 0:00,19:14:00,6/14/2022,19:35:00,57 Chestnut Avenue,81,7,5,0,12,3.498102392884525
5953,723,6/14/2022 0:00,19:20:00,6/14/2022,19:35:00,70 Laurel Lane,233,144,0,28.8,115.2,3.960083902986885
5954,9629,6/14/2022 0:00,19:24:00,6/14/2022,19:36:00,65 Parkview Terrace,141,9,5,1.8,12.2,5
5955,1460,6/14/2022 0:00,19:24:00,6/14/2022,19:46:00,19 Pleasant Street,192,3,5,0,8,2.5452671207661504
5956,6982,6/14/2022 0:00,19:28:00,6/14/2022,19:50:00,72 Walnut Street,73,12,5,1.2000000000000002,15.8,2.6619761059273586
5957,2028,6/14/2022 0:00,19:30:00,6/14/2022,19:50:00,56 Pinehurst Road,34,15,5,0,20,2.7473292476519897
5958,8657,6/14/2022 0:00,19:30:00,6/14/2022,19:56:00,66 Woodbine Street,219,32,0,3.2,28.8,5
5959,160,6/14/2022 0:00,19:41:00,6/14/2022,19:57:00,70 Broadview Avenue,221,9,5,1.8,12.2,5
5960,4929,6/14/2022 0:00,19:49:00,6/14/2022,19:59:00,79 Brookdale Avenue,110,8,5,0,13,3.1129298584514125
5961,9378,6/14/2022 0:00,19:50:00,6/14/2022,20:02:00,23 Chestnut Street,241,26,2.5,2.6,25.9,2.786389897707481
5962,8451,6/14/2022 0:00,19:52:00,6/14/2022,20:07:00,32 Ridgeview Drive,93,150,0,30,120,5
5963,9292,6/14/2022 0:00,19:57:00,6/14/2022,20:18:00,46 Grant Avenue,1,3,5,0,8,2.963673277312988
5964,3310,6/14/2022 0:00,20:01:00,6/14/2022,20:19:00,31 Beechwood Avenue,29,36,0,7.2,28.8,4.140435433196184
5965,1791,6/14/2022 0:00,20:02:00,6/14/2022,20:19:00,78 Southview Lane,233,22,3,2.2,22.8,3.193624237406113
5966,7075,6/14/2022 0:00,20:03:00,6/14/2022,20:21:00,14 Springdale Road,9,9,5,1.8,12.2,4.841194027710952
5967,6333,6/14/2022 0:00,20:08:00,6/14/2022,20:23:00,23 Grove Street,187,36,0,7.2,28.8,4.694124685995744
5968,1841,6/14/2022 0:00,20:09:00,6/14/2022,20:29:00,20 Maple Avenue,149,18,5,1.8,21.2,2.764555990470536
5969,3188,6/14/2022 0:00,20:11:00,6/14/2022,20:36:00,20 Lakeview Drive,156,24,3,2.4000000000000004,24.6,3.07114557523612
5970,9910,6/14/2022 0:00,20:13:00,6/14/2022,20:38:00,11 Washington Avenue,41,10,5,0,15,4.597398223206772
5971,860,6/14/2022 0:00,20:15:00,6/14/2022,20:40:00,37 Chestnut Street,146,5,5,0,10,5
5972,8349,6/14/2022 0:00,20:18:00,6/14/2022,20:42:00,43 Holly Avenue,157,22,3,2.2,22.8,4.371708799616242
5973,2,6/14/2022 0:00,20:30:00,6/14/2022,20:42:00,32 Vineyard Drive,134,22,3,2.2,22.8,5
5974,2953,6/14/2022 0:00,20:30:00,6/14/2022,20:47:00,5 Mainview Avenue,66,9,5,0,14,5
5975,475,6/14/2022 0:00,20:33:00,6/14/2022,20:51:00,45 Cherrywood Lane,244,33,0,6.6000000000000005,26.4,4.888508743474555
5976,6656,6/14/2022 0:00,20:34:00,6/14/2022,20:54:00,5 Sunset Drive,10,18,5,3.6,19.4,2.8608441752830926
5977,4282,6/14/2022 0:00,20:35:00,6/14/2022,20:55:00,41 Grant Avenue,98,14,5,1.4,17.6,4.318163533588692
5978,7801,6/14/2022 0:00,20:37:00,6/14/2022,20:57:00,43 Brookdale Place,202,36,0,7.2,28.8,4.266216947117909
5979,1783,6/14/2022 0:00,20:43:00,6/14/2022,20:57:00,73 Beech Street,243,21,3,4.2,19.8,2.5472495102696056
5980,3384,6/14/2022 0:00,20:44:00,6/14/2022,21:03:00,53 Hudson Terrace,47,138,0,27.6,110.4,5
5981,461,6/14/2022 0:00,20:45:00,6/14/2022,21:03:00,44 Brookdale Place,193,3,5,0,8,4.370491265025439
5982,7283,6/14/2022 0:00,20:46:00,6/14/2022,21:11:00,9 Vineyard Drive,108,75,0,15,60,5
5983,3615,6/14/2022 0:00,20:53:00,6/14/2022,21:13:00,21 Hickory Drive,46,9,5,1.8,12.2,2.7943030486670675
5984,5120,6/14/2022 0:00,20:53:00,6/14/2022,21:13:00,27 Locust Street,245,3,5,0,8,5
5985,4914,6/14/2022 0:00,20:57:00,6/14/2022,21:18:00,69 Longview Road,112,36,0,7.2,28.8,5
5986,4625,6/14/2022 0:00,21:00:00,6/14/2022,21:20:00,73 Broad Street,162,8,5,0,13,3.882463597076303
5987,1879,6/14/2022 0:00,21:00:00,6/14/2022,21:20:00,30 Jefferson Avenue,50,3,5,0,8,2.6734699703505047
5988,7754,6/14/2022 0:00,21:03:00,6/14/2022,21:26:00,39 Locust Street,129,22,3,2.2,22.8,3.557458385337552
5989,826,6/14/2022 0:00,21:07:00,6/14/2022,21:32:00,36 Oak Street,154,76,0,7.6,68.4,4.332677057877085
5990,2882,6/14/2022 0:00,21:12:00,6/14/2022,21:32:00,71 Elm Street,148,16,5,1.6,19.4,4.251164245413841
5991,8724,6/14/2022 0:00,21:17:00,6/14/2022,21:33:00,38 Hillside Avenue,143,27,2.5,5.4,24.1,4.930665357344176
5992,98,6/14/2022 0:00,21:21:00,6/14/2022,21:36:00,10 Lincoln Circle,228,26,2.5,2.6,25.9,3.5132469445557097
5993,5599,6/14/2022 0:00,21:29:00,6/14/2022,21:41:00,77 Highland Drive,110,7,5,0,12,3.336012932598622
5994,7577,6/14/2022 0:00,21:30:00,6/14/2022,21:45:00,42 Parkview Avenue,130,24,3,2.4000000000000004,24.6,4.148676721473686
5995,2609,6/14/2022 0:00,21:33:00,6/14/2022,21:51:00,10 Cherry Hill Road,149,36,0,7.2,28.8,4.013112642945563
5996,4597,6/14/2022 0:00,21:34:00,6/14/2022,21:52:00,51 Oakwood Lane,186,100,0,10,90,3.541865321741632
5997,2247,6/14/2022 0:00,21:40:00,6/14/2022,21:53:00,44 Locust Street,214,21,3,4.2,19.8,5
5998,2605,6/14/2022 0:00,21:41:00,6/14/2022,22:02:00,72 Holly Avenue,30,33,0,6.6000000000000005,26.4,5
5999,9336,6/14/2022 0:00,21:47:00,6/14/2022,22:03:00,23 Lake Shore Drive,65,3,5,0,8,5
6000,7081,6/14/2022 0:00,21:54:00,6/14/2022,22:16:00,61 Willow Street,90,12,5,0,17,2.7755513432620047
6001,4362,6/14/2022 0:00,21:59:00,6/14/2022,22:19:00,59 Valley Road,244,36,0,7.2,28.8,3.662498063016815
6002,7982,6/15/2022 0:00,0:01:00,6/15/2022,0:11:00,41 Fairway Drive,29,50,0,0,50,3.495844057650006
6003,1615,6/15/2022 0:00,0:02:00,6/15/2022,0:12:00,45 Pinehurst Drive,12,33,0,6.6000000000000005,26.4,5
6004,6309,6/15/2022 0:00,0:05:00,6/15/2022,0:21:00,74 Sycamore Street,152,7,5,0,12,5
6005,8222,6/15/2022 0:00,0:11:00,6/15/2022,0:33:00,7 Lincoln Avenue,109,9,5,0,14,2.8414745389714477
6006,3568,6/15/2022 0:00,0:13:00,6/15/2022,0:34:00,49 Brookside Avenue,128,22,3,2.2,22.8,4.652752296203576
6007,7718,6/15/2022 0:00,0:19:00,6/15/2022,0:35:00,6 Greystone Terrace,147,13,5,0,18,5
6008,5942,6/15/2022 0:00,0:20:00,6/15/2022,0:40:00,72 Pineview Road,152,24,3,4.800000000000001,22.2,4.571800105637321
6009,10,6/15/2022 0:00,0:23:00,6/15/2022,0:41:00,25 Kingston Way,200,39,0,7.800000000000001,31.2,4.575385753247325
6010,6285,6/15/2022 0:00,0:23:00,6/15/2022,0:47:00,68 Parkview Avenue,98,27,2.5,5.4,24.1,5
6011,1204,6/15/2022 0:00,0:28:00,6/15/2022,0:48:00,72 Eastwood Drive,167,6,5,0.6000000000000001,10.4,5
6012,7765,6/15/2022 0:00,0:30:00,6/15/2022,0:49:00,40 Hillcrest Drive,131,7,5,0,12,3.9154970161479783
6013,7273,6/15/2022 0:00,0:39:00,6/15/2022,0:52:00,77 Cedar Lane,91,15,5,3,17,5
6014,2349,6/15/2022 0:00,0:51:00,6/15/2022,1:09:00,15 Highland Road,232,8,5,0,13,4.222614643681581
6015,7526,6/15/2022 0:00,0:56:00,6/15/2022,1:12:00,23 Vine Street,42,24,3,2.4000000000000004,24.6,5
6016,3063,6/15/2022 0:00,0:57:00,6/15/2022,1:14:00,28 Oakdale Drive,180,19,5,0,24,3.1696091764987333
6017,4190,6/15/2022 0:00,0:57:00,6/15/2022,1:16:00,51 Cherrywood Lane,131,22,3,2.2,22.8,4.725557435214763
6018,1416,6/15/2022 0:00,0:58:00,6/15/2022,1:16:00,16 Applewood Drive,179,10,5,0,15,4.85866704064987
6019,8461,6/15/2022 0:00,1:02:00,6/15/2022,1:18:00,37 Beechwood Road,8,22,3,0,25,5
6020,2996,6/15/2022 0:00,1:04:00,6/15/2022,1:22:00,67 Valley Road,242,8,5,0,13,4.798755225228442
6021,3245,6/15/2022 0:00,1:09:00,6/15/2022,1:24:00,30 Cedar Lane,196,33,0,6.6000000000000005,26.4,5
6022,7394,6/15/2022 0:00,1:12:00,6/15/2022,1:34:00,41 Oakwood Drive,144,30,0,3,27,3.0920889320182026
6023,4488,6/15/2022 0:00,1:17:00,6/15/2022,1:35:00,20 Valley Road,49,6,5,0.6000000000000001,10.4,4.396396937403195
6024,7202,6/15/2022 0:00,1:21:00,6/15/2022,1:36:00,12 Elmwood Terrace,132,100,0,10,90,4.92007974260723
6025,1664,6/15/2022 0:00,1:21:00,6/15/2022,1:40:00,21 Longview Road,79,28,2.5,2.8000000000000003,27.7,3.183803211809838
6026,3271,6/15/2022 0:00,1:22:00,6/15/2022,1:43:00,64 Greystone Terrace,231,18,5,3.6,19.4,4.527557640345341
6027,874,6/15/2022 0:00,1:24:00,6/15/2022,1:44:00,29 Eastlake Drive,221,40,0,4,36,5
6028,3972,6/15/2022 0:00,1:25:00,6/15/2022,1:53:00,53 Vine Street,68,15,5,3,17,4.898807573397805
6029,2362,6/15/2022 0:00,1:33:00,6/15/2022,1:57:00,67 Riverside Drive West,11,24,3,4.800000000000001,22.2,5
6030,5714,6/15/2022 0:00,1:35:00,6/15/2022,2:00:00,75 Beech Street,52,10,5,1,14,5
6031,3106,6/15/2022 0:00,1:39:00,6/15/2022,2:05:00,21 Locust Lane,127,24,3,4.800000000000001,22.2,2.638010542483327
6032,2313,6/15/2022 0:00,1:43:00,6/15/2022,2:07:00,77 Fairview Drive,206,20,3,2,21,5
6033,2478,6/15/2022 0:00,1:53:00,6/15/2022,2:08:00,18 Sunnyside Avenue,247,15,5,0,20,5
6034,9690,6/15/2022 0:00,1:55:00,6/15/2022,2:13:00,48 Park Avenue,62,150,0,30,120,3.5851191404447054
6035,6927,6/15/2022 0:00,1:58:00,6/15/2022,2:15:00,13 Broadview Avenue,225,48,0,0,48,5
6036,5937,6/15/2022 0:00,2:05:00,6/15/2022,2:17:00,71 Orchard Road,192,24,3,2.4000000000000004,24.6,2.923820961166113
6037,4360,6/15/2022 0:00,2:08:00,6/15/2022,2:26:00,64 Oakdale Court,68,20,3,2,21,3.2515119869576017
6038,3708,6/15/2022 0:00,2:09:00,6/15/2022,2:27:00,40 Columbus Lane,188,11,5,0,16,3.538686911414389
6039,8181,6/15/2022 0:00,2:11:00,6/15/2022,2:30:00,46 Hickory Drive,14,9,5,1.8,12.2,5
6040,4463,6/15/2022 0:00,2:12:00,6/15/2022,2:31:00,67 Oakwood Lane,55,12,5,0,17,5
6041,8190,6/15/2022 0:00,2:21:00,6/15/2022,2:36:00,28 Greenfield Terrace,24,144,0,28.8,115.2,4.602162871703383
6042,2937,6/15/2022 0:00,2:22:00,6/15/2022,2:37:00,66 Willow Street,220,20,3,2,21,3.893561287692635
6043,2429,6/15/2022 0:00,2:26:00,6/15/2022,2:50:00,3 Woodbine Street,16,9,5,0,14,3.624301526754559
6044,832,6/15/2022 0:00,2:32:00,6/15/2022,2:50:00,49 Garden Avenue,250,12,5,0,17,4.424718153878319
6045,6050,6/15/2022 0:00,2:32:00,6/15/2022,2:54:00,21 Beechwood Avenue,122,7,5,0,12,4.640271570473866
6046,7809,6/15/2022 0:00,2:41:00,6/15/2022,3:03:00,48 Rosedale Avenue,133,36,0,3.6,32.4,4.25300065248457
6047,9811,6/15/2022 0:00,2:48:00,6/15/2022,3:08:00,77 Greystone Terrace,10,14,5,1.4,17.6,4.03566973821661
6048,1726,6/15/2022 0:00,2:52:00,6/15/2022,3:19:00,56 Pineview Drive,10,27,2.5,5.4,24.1,5
6049,930,6/15/2022 0:00,2:57:00,6/15/2022,3:21:00,15 Eastwood Drive,158,6,5,0.6000000000000001,10.4,3.424397023449872
6050,2561,6/15/2022 0:00,3:03:00,6/15/2022,3:24:00,61 Fairview Avenue,15,18,5,3.6,19.4,3.2029490410520904
6051,8695,6/15/2022 0:00,3:06:00,6/15/2022,3:34:00,34 Locust Street,150,33,0,6.6000000000000005,26.4,3.3672369377604454
6052,5004,6/15/2022 0:00,3:10:00,6/15/2022,3:34:00,73 Highland Place,31,14,5,1.4,17.6,3.6139714688083497
6053,5209,6/15/2022 0:00,3:12:00,6/15/2022,3:35:00,39 Linden Avenue,155,22,3,2.2,22.8,5
6054,1421,6/15/2022 0:00,3:14:00,6/15/2022,3:36:00,23 Pineview Lane,180,24,3,4.800000000000001,22.2,5
6055,5468,6/15/2022 0:00,3:19:00,6/15/2022,3:36:00,32 Oak Street,182,5,5,0,10,3.0221253123301226
6056,3862,6/15/2022 0:00,3:19:00,6/15/2022,3:39:00,16 Kingston Way,182,50,0,0,50,5
6057,4181,6/15/2022 0:00,3:26:00,6/15/2022,3:39:00,22 Jefferson Street,232,8,5,0,13,4.300935881965607
6058,6759,6/15/2022 0:00,3:26:00,6/15/2022,3:55:00,58 Oakwood Drive,137,32,0,3.2,28.8,2.644916626592752
6059,2002,6/15/2022 0:00,3:37:00,6/15/2022,3:59:00,25 Lexington Place,122,10,5,1,14,4.261260399613315
6060,5162,6/15/2022 0:00,3:40:00,6/15/2022,3:59:00,65 Orchard Road,133,24,3,4.800000000000001,22.2,4.294128463733852
6061,8084,6/15/2022 0:00,3:43:00,6/15/2022,4:03:00,38 Elmwood Place,42,16,5,0,21,5
6062,6350,6/15/2022 0:00,3:46:00,6/15/2022,4:06:00,44 Valley Road,61,14,5,1.4,17.6,4.405090408541579
6063,4512,6/15/2022 0:00,3:47:00,6/15/2022,4:07:00,30 Ridgeview Drive,129,36,0,7.2,28.8,2.524096664426904
6064,5325,6/15/2022 0:00,3:49:00,6/15/2022,4:08:00,20 Park Street,59,8,5,0,13,5
6065,5296,6/15/2022 0:00,4:04:00,6/15/2022,4:18:00,48 Oakwood Drive,112,34,0,3.4000000000000004,30.6,5
6066,6634,6/15/2022 0:00,4:06:00,6/15/2022,4:19:00,78 Vine Street,58,16,5,1.6,19.4,5
6067,8513,6/15/2022 0:00,4:11:00,6/15/2022,4:24:00,65 Magnolia Avenue,215,26,2.5,2.6,25.9,5
6068,3547,6/15/2022 0:00,4:12:00,6/15/2022,4:26:00,75 Pineview Road,67,48,0,9.6,38.4,5
6069,8082,6/15/2022 0:00,4:16:00,6/15/2022,4:26:00,15 Magnoli,14,6,5,0,11,3.1295546499248195
6070,6140,6/15/2022 0:00,4:17:00,6/15/2022,4:33:00,35 Hudson Terrace,50,9,5,1.8,12.2,5
6071,9154,6/15/2022 0:00,4:21:00,6/15/2022,4:37:00,48 Longview Road,150,22,3,2.2,22.8,5
6072,7608,6/15/2022 0:00,4:25:00,6/15/2022,4:46:00,21 Woodbine Street,201,18,5,1.8,21.2,5
6073,8035,6/15/2022 0:00,4:31:00,6/15/2022,4:52:00,53 Valley View Road,117,7,5,0,12,5
6074,3495,6/15/2022 0:00,4:38:00,6/15/2022,5:01:00,65 Locust Lane,167,3,5,0,8,2.5078622727185818
6075,1525,6/15/2022 0:00,4:38:00,6/15/2022,5:04:00,53 Northview Terrace,166,48,0,9.6,38.4,2.894542592562584
